index	max_degree	fail_node_degree	fail_neber_degree	fail_degree_sum	max_load	big_load_num	fail_load_sum	fail_num	first_round_fail	neber_fail_num	fail_round	subgraph_num	fail_node_load	load_change	load_change	degree_change	fail_neber_load	LCC
317,	97	1	0	1	48561	48	0	0	0	0	0	1	0	2318	2	0	492
318,	97	1	0	1	48561	48	0	0	0	0	0	1	0	2318	2	0	492
319,	97	1	0	1	48561	48	0	0	0	0	0	1	0	2318	2	0	492
320,	97	1	0	1	48561	48	0	0	0	0	0	1	0	2318	2	0	492
321,	97	2	0	2	48570	48	174	0	0	0	0	1	174	2502	4	0	492
322,	97	2	0	2	48577	48	227	0	0	0	0	1	227	2663	4	0	492
323,	97	2	0	2	48366	48	1	0	0	0	0	1	1	2595	4	0	492
324,	97	1	0	1	48702	48	0	0	0	0	0	1	0	2717	2	0	492
325,	97	2	0	2	48073	47	491	0	0	0	0	2	491	6393	4	0	491
326,	97	2	0	2	48605	48	226	0	0	0	0	1	226	2590	4	0	492
327,	97	1	0	1	48561	48	0	0	0	0	0	1	0	2318	2	0	492
328,	97	2	0	2	48556	48	39	0	0	0	0	1	39	2394	4	0	492
329,	97	2	0	2	48683	47	18	0	0	0	0	1	18	3340	4	0	492
330,	97	1	0	1	48664	47	0	0	0	0	0	1	0	2989	2	0	492
331,	97	1	0	1	48605	48	0	0	0	0	0	1	0	1923	2	0	492
332,	97	1	0	1	48605	48	0	0	0	0	0	1	0	1923	2	0	492
333,	97	1	0	1	48605	48	0	0	0	0	0	1	0	1923	2	0	492
334,	97	2	0	2	48487	47	491	0	0	0	0	2	491	5735	4	0	491
335,	97	3	0	3	48556	48	242	0	0	0	0	1	242	3126	6	0	492
